company,claim,specificity_score,sentiment_score,sentiment_method,deforestation,traceability,ndpe,peat,deadline,strength,specificity,esg_category,esg_category_score,climate_sentiment,climate_sentiment_score
ioi,"Overall, it boosts workforce efficiency
across IOI plantations, helping to achieve the ideal
Enhanced biodiversity and pollinator
land-labour ratio with an average of 1:9 ha.",0.7291306853294373,0.9687329907901584,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.9723,opportunity,0.8568
ioi,"The targeting of increased yield per hectare reduces IOI’s immediate need An example of successful mechanisation is the
implementation of the Mini Tractor Grabber (“MTG”) at our
for land expansion, which may have environmental impact such as increased GHG emission from land use Successfully certified 1,128 ha of
estates, which has achieved a targeted harvester ratio
change (“LUC”).",0.7801873087882996,0.8967940928414464,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.9665,opportunity,0.7411
ioi,"Furthermore, in alignment with the UN SDG 2 - Zero Hunger, IOI is committed to increasing our organically grown oil palm planting
ranging from 1:20 to 1:23 ha compared to conventional
yields as part of our efforts to contribute to a sustainable global food security.",0.8166199922561646,0.9371886975131928,finbert,False,False,False,False,,hard,spec,Customer_Welfare,0.6082,opportunity,0.7367
ioi,"Additionally, we are practicing regenerative agriculture, such as through the
a higher value-added product like palm committed to adopting six of the UN SDGs most relevant promotion of organic oil palm planting, producing high
wood implements the principle of circularity by to our business which are SDG 2 (Zero Hunger), SDG 8 yielding clonal palm, etc., with more information about their
deriving revenue from a biomass generally used (Decent Work and Economic Growth), SDG 12 (Responsible activities being disclosed within this report and our website.",0.6447606086730957,0.5901057510636747,finbert,False,False,False,False,,hard,spec,Customer_Welfare,0.2072,opportunity,0.9084
ioi,"The 7Rs of Circularity are also implemented in Malaysia and Germany, which produce high-quality,
throughout our value chain as part of our efforts to reduce sustainable palm products.",0.5621697902679443,0.5340725462883711,finbert,False,False,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.9672,opportunity,0.8445
ioi,"In recent years, IOI has also
our environmental footprint and support our climate targets worked towards expanding the non-CPO segment with
Throughout the palm wood production process, to achieve net zero by 2040.",0.6677296161651611,0.9658683226443828,finbert,False,False,False,False,,hard,spec,Physical_Impacts_Of_Climate_Change,0.8662,neutral,0.8543
ioi,"using the patented Preconditioning Refiner
Chemical-Recycle Bleached Mechanised
Pulp (“PRC-RBMP”) technology by converting
biomass into sustainable value-added products.",0.5727279186248779,0.6269895201548934,finbert,False,False,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.9056,opportunity,0.9039
ioi,"One of the ways to grow our oleochemical segment VISION MISSION IOI CORE VALuES
is by expanding the certified sustainable palm oil
products.",0.5699737071990967,0.9072279343381524,finbert,False,False,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.9589,opportunity,0.9093
ioi,"For example, the PKS sold to some Established a new production plant at IOI corporation community and Getting the best value for what we spend
of our third-party buyers have been used as Acidchem in Prai, able to produce 350 MT/ Day
the environment,
activated carbon in filtration process.",0.839342474937439,0.5915747070685029,finbert,False,False,False,False,,soft,spec,Energy_Management,0.6006,opportunity,0.9505
ioi,"Year (Best in Green, Education Assessment
and Social Initiatives) under
the Conglomerate – Plantation
category at the Sustainability Our CDP score for Forest has increased from C to B and
Won Best Corporate Responsibility IOI has won the 2023 ASEAN Innovation CDP
and CSR Malaysia Awards scored C for both Water Security and Climate Change.",0.6198754906654358,0.9661145834252238,finbert,False,False,False,False,,soft,spec,Physical_Impacts_Of_Climate_Change,0.9293,opportunity,0.5724
ioi,"EUDR commitments are communicated to our
and Prosperity) plus Partnership, are driven by
- Indonesia: 1 Mill RSPO MB certified
suppliers through suppliers’ engagement such as the
our conviction to not only meet the needs of the
• 99% Malaysian and 73% Indonesian Estates RSPO Tools for Transformation (“T4T”) as we aim for a
present without compromising that of the next Certified
deforestation-free supply chain.",0.5616509914398193,0.7716950015164912,finbert,True,False,False,False,,hard,spec,Supply_Chain_Management,0.9463,opportunity,0.5848
ioi,"IOI GROuP SuSTAINABILITy POLICy (“IOISP”) KEy COMMITMENTS
• 100% of our Oleochemical operations are certified This year, IOI recorded one fine from the Department of
This year, IOI has revised its IOISP, formerly known as the SPOP, to incorporate new or enhanced sustainability ISO45001:2018 Environment (“DOE”) and one fine from Department of
requirements, our target to achieve Net Zero by 2040 as well as to now include our business operations beyond palm oil.",0.7691908478736877,0.912770404946059,finbert,False,False,False,False,,hard,spec,Business_Model_Resilience,0.5116,neutral,0.9391
ioi,"• Implement decarbonisation programme to progressively reduce GHG emissions in line with • IOI Oleochemical and PCEO completed ISO14064- introduced and implemented an additional Safe Operating
IOI’s Pathway to Net-Zero by 2040
1:2018 verification for FY2024 GHG emissions while Procedure to prevent reoccurrence of similar incidents
Environment • Protection of natural ecosystem and promote circularity IOI Edible Oils (“IEO”) completed verification for in the future.",0.6621749401092529,0.9044234286993742,finbert,False,False,False,False,,hard,spec,GHG_Emissions,0.9672,neutral,0.9301
ioi,"performance to achieve our net zero target (Scopes 1, 2, and 3) by 2040.",0.788668692111969,0.9421535711735488,finbert,False,False,False,False,,hard,spec,Business_Model_Resilience,0.3188,neutral,0.9457
ioi,"Page 48
• Digital grievance platform via IOI Mesra for plantation workers for transparent communication Page 71 Furthermore, IOI is also installing the boiler feed system to optimise power generation from
and efficient grievance handling the methane captured
• Social Service Provider contracted by IOI, completed the fourth cycle of assessment on Page 79 • Treated dried POME residues are recycled and used as organic fertilisers in our plantation.",0.6590530276298523,0.71789012523368,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.5634,neutral,0.5199
ioi,"Our next mid-term goal is to achieve
carbon neutrality by 2030 in Scopes 1
and 2.",0.6822023391723633,0.6146224737167358,finbert,False,False,False,False,2030.0,soft,spec,GHG_Emissions,0.5436,neutral,0.9271
ioi,"Ultimately, we hope to reach our
challenging and ambitious long-term
goal of Net Zero carbon intensity by 2040
in Scopes 1, 2 and 3.",0.5438151955604553,0.9274679385125636,finbert,False,False,False,False,,hard,spec,GHG_Emissions,0.3591,neutral,0.8901
ioi,"For our Scope 3, currently the highest contribution is attributed
net zero for carbon from our supply chain.",0.8193649649620056,0.5841021505184472,finbert,False,False,False,False,,hard,spec,Supply_Chain_Management,0.9351,neutral,0.9108
ioi,"For example, IOI has diversified its investments
achieving net zero by 2040.",0.7920027375221252,0.9533378151245416,finbert,False,False,False,False,,hard,spec,Systemic_Risk_Management,0.4007,neutral,0.7123
ioi,"Going beyond just commitment to NDPE, IOI has taken a bold step by
peatlands and planted areas
No Deforestation, No New Planting on applying nature-based solutions to plan for large-scale forest tree planting
Water Increasing Peninsular • Increase the amount of water recycled and • Developing a water stress resistant oil
Peat, as part of NDPe with careful consideration to the ecosystem in existing conservation
stress Malaysia reused in manufacturing operations palm variety through research
areas, which are primarily shrublands.",0.6322133541107178,0.7471330212429166,finbert,True,False,True,True,,hard,spec,Water_And_Wastewater_Management,0.4593,opportunity,0.9144
ioi,"Projects
sequestration • Crop sequestration removal carbon sinks, absorbing carbon dioxide initiated include Achieving Coexistence with Elephants, the Laran Tree
Planting Project, and more.",0.5788488984107971,0.6294771144166589,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.8697,opportunity,0.9032
ioi,"Smart energy systems
Innovation of Planting Materials Through Research were also installed at IOIEO, reducing As part of part of our Pathway to Net Zero and top 10 our material matters,
the energy required for renewable energy addressing supply chain management together with responsible sourcing
Our Pathway to Net Zero involves the use of innovative planting materials generation by 19-80 kW, which translates are vital in reducing IOI’s Scope 3 emissions.",0.8489382863044739,0.686655770521611,finbert,False,False,False,False,,hard,spec,Energy_Management,0.7838,opportunity,0.9219
ioi,"This biogas is burned directly 6.5 MW co-generation facility, which further
IOI's strategies for managing supply chain emissions are categorised
in the boiler as a renewable source to generate power and heat required reduces energy intensity by an estimated
for the operation.",0.7511110901832581,0.5713332607410848,finbert,False,False,False,False,,soft,spec,Energy_Management,0.7741,opportunity,0.7031
ioi,"Ultimately, supply chain mapping
Facilities at IOI Oleochemicals have installed solar panels, cogeneration our methane capture plant to generate
fosters a more strategic and focused approach to reducing
facilities, and solar thermal systems to reduce energy usage and their and trap biogas for electricity, thereby
Scope 3 emissions, contributing to a our broader decarbonisation
Scope 2 GHG emissions.",0.6437469720840454,0.8697287505492568,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.969,opportunity,0.9093
ioi,This is accomplished through both Feed-in-Tariff avoiding methane emissions from POME.,0.7344123721122742,0.5480194948613644,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.9406,neutral,0.6752
ioi,"Starting the journey to reduce
paper products while preventing emissions
operational Scope 1 and 2 emissions, steam and heat consumption
from decomposition.",0.5375156402587891,0.6161259962245822,finbert,False,False,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.7306,neutral,0.9449
ioi,"In 2023, we took our commitment a step further by committing to the
Science-Based Target initiative (“SBTi”) for both the Forest, Land and
Agriculture (“SBTi-FLAG”) and Non-FLAG sectors, as well as SBTi
net zero target.",0.7052688598632812,0.817423028871417,finbert,False,False,False,False,,hard,spec,Management_Of_Legal_And_Regulatory_Framework,0.3391,neutral,0.9251
ioi,"IOI will continue our efforts to reduce
GHG emissions by further leveraging our nature-based and engineered
solutions.",0.5225440263748169,0.92839863197878,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.9668,opportunity,0.6474
ioi,"This includes enhancing rehabilitation and tree planting efforts
in our conservation areas and installing more methane capture facilities.",0.6195454597473145,0.9023997536860406,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.9762,opportunity,0.7463
ioi,"These will play a crucial role in achieving carbon neutral by 2030 and
net zero by 2040.",0.6012154817581177,0.8451757519505918,finbert,False,False,False,False,2030.0,hard,spec,GHG_Emissions,0.323,neutral,0.6952
ioi,"This 2
bring our total crop sequestration to
1.7 million tCO e, which is sufficient to
2
completely neutralise our emissions
from land conversion.",0.9369333386421204,0.901507834903896,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.7088,opportunity,0.7761
ioi,"This year, the division continues to reduce
59.7%
11.0%
Mill Credits its emissions through automation, reducing power
236,051 consumption and improving efficiency.",0.8990095853805542,0.9614993594586848,finbert,False,False,False,False,,soft,spec,Energy_Management,0.6933,opportunity,0.6679
ioi,"The most prominent
renewable and alternative source of energy from fossil emissions contribution is from Land Conversion in our
Plantations.",0.6335709691047668,0.5432549887336791,finbert,False,False,False,False,,soft,spec,Energy_Management,0.9656,neutral,0.8607
ioi,"Nonetheless, we are still actively seeking Our Scope 3 emissions for IOI Oleochemical and IOI
Sequestration from our crops and forested conservation ways to reduce our emissions by increasing efficiency, Pan-Century Edible Oils have reduced significantly this
areas, together with mill credits are depicted in Chart 2.",0.5741563439369202,0.8457764592021704,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.6331,neutral,0.8544
ioi,"At our estates, in line with RSPO’s 1,128 hectares of organic oil palm was both RSPO and organic-certified.",0.8065900802612305,0.604591531213373,finbert,False,False,False,False,,soft,spec,Customer_Welfare,0.3064,neutral,0.506
ioi,"To counter this, IOI plans to cultivate project in the Pamol Kluang region IOI Research Center and IOI Palm Biotech currently leads our efforts to achieve
dedicated to producing organic palm
circularity and waste reduction through the land application
beneficial insects and releases them as part of the IPM our strategic priority of increasing yield through research.",0.6026238203048706,0.8678659179713577,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.9568,opportunity,0.9652
ioi,"We are the first organic certified
of POME and EFB, recycling OPT and more.",0.6906827092170715,0.5542487073689699,finbert,False,False,False,False,,soft,spec,Customer_Welfare,0.3094,opportunity,0.5028
ioi,"Referencing our target of using elite clonal palms in 50% of our replanting
against possible fertiliser leaching into our waterways, Ultimately, we hope to improve biodiversity indices by 25% In this project, our approach focuses materials, thus far, we have achieved a utilisation rate of 33% in Peninsular
our operations have also designated non-chemical buffer within three years with our ongoing annual ecosystem health on enriching soil biodiversity and Malaysia and 15% in Sabah.",0.9302762746810912,0.9551421161741018,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.9804,opportunity,0.8389
ioi,"As of FY2024, we have planted 3,131 hectares of coconuts, thereby reducing their environmental
at our estates, in line with RSpo’s principle 568 hectares of bananas, 49 hectares of pineapples, and 87 impact and promoting a healthier
hectares of durians.",0.9341381192207336,0.948624050244689,finbert,False,False,False,False,,soft,spec,Customer_Welfare,0.2411,opportunity,0.9501
ioi,"Waste materials were converted into fertilisers for soil management or raw materials
for other industries, while wastewater was recycled and reused in production.",0.5469595193862915,0.4931450430303812,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.9706,neutral,0.4991
ioi,"• Using EFB for mulching in the plantations instead of • Worked with third-parties to reuse wastes as
being disposed as waste feedstocks for the cement industry and feedstocks
• Installing biogas facilities to process palm oil mill for biogas production
effluent and converting methane emissions into • Reused water from operations to feed into cooling
electricity towers that function as coolants to reduce the
• Adopting new process technology e.g.",0.8136512637138367,0.6022625071927905,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.9807,opportunity,0.9122
ioi,"chemical plant
pre-treatment to reduce chemical waste • Reusing empty fertiliser bags for waste collection
• Using a thermal oil system for heating instead of purposes
water heating systems in IOI Palm Wood • Distribution of used computer to Humana schools in
• Using solar thermal systems to heat water instead of Sabah
fossil fuel for heating
• Sludge dryer has been installed to reduce water
• Working with third party customers to use byproducts content in sludge by more than 60% thus reducing
for the generation of biogas, fertilisers and grease to sludge waste quantity
reduce bio-waste disposal • Employees are encouraged to bring their own food
• Convert unused OPT into eco-friendly, sustainable and drink container when purchasing food in the
and high-performance palm wood panels for furniture cafeteria
and building industries
• Repurpose used tires by transforming them into
creative and functional landscaping features, • Installing heat exchanger to recover heat from the
enhancing the aesthetic appeal and liveability of HRSG continuous blowdown to heat up reverse
workers' housing areas osmosis water
• Joint venture established between IOI Paper Pulp • Recover waste heat from thermal oil heater
Sdn Bhd.",0.8530547022819519,0.6714140414260328,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.9818,opportunity,0.9097
ioi,"And Nextgreen Global Berhad to develop economiser and generate chilled water for packing
zero-waste paper pulp plant with EFB as the raw plant through the use of a vapor absorption chiller
material • Rainwater harvesting at housing area for cleaning,
gardening, or non-potable use
• Recyclable items (e.g., paper and plastic) were sent
for recycling
• Collaboration with Tetra Pak to recycle used
beverage cartons in plantations
• Recycling of effluent wastewater through the reverse
osmosis process to recoup water for non-critical use
knihteR
riapeR
Empowering Sustainable Agriculture, Managing Natural Resources,
58 IOI CoRpoRaTIon BeRhaD • SUSTAINABILITY REPORT 2024 Safeguarding and Enhancing Biodiversity 59
WAStE MANAgEMENt aCTIvITy DRIven peRfoRManCe anD IMpaCT
ManageMenT appRoaCh plantation and Resource-based Manufacturing Division
IOI's waste management plan and strategies are guided In the plantation, the practice of 7Rs to manage our
by the IOI Environmental Management Guidelines.",0.6182484030723572,0.5888832611963153,finbert,False,False,False,False,,hard,spec,Waste_And_Hazardous_Materials_Management,0.8268,opportunity,0.9239
ioi,"The main non-hazardous waste generated in the
also part of IOI’s CCAi strategy to reduce GHG emissions plantation are largely biomass in nature, for example OPT,
from POME.",0.6830213069915771,0.5162205900996923,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.973,neutral,0.8811
ioi,"We monitor scheduled waste, solid
achieve our net zero target.",0.7061086297035217,0.6315430933609605,finbert,False,False,False,False,,hard,spec,Waste_And_Hazardous_Materials_Management,0.9836,neutral,0.96
ioi,"These wastes are stored biogas, fertilisers, and grease, thus minimising bio-waste
appropriately and disposed of through a licensed agent disposal.",0.5024785399436951,0.5041393497958779,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.9851,neutral,0.6779
ioi,"metrics
This circular approach to managing waste helps us reduce Collaboration with Tetra pak to Collect and Recycle
ManageMenT appRoaCh
emissions from the natural decomposition of OPT and used Beverage Cartons (“uBC”)
mitigate plant disease outbreaks by harvesting the OPT.",0.5297479033470154,0.8895967351272702,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.9836,opportunity,0.5732
ioi,"In terms of the governance of water-related matters, aCTIvITy DRIven peRfoRManCe anD IMpaCT
In addition, the utilisation of this repurposed OPT can IOI has partnered with Tetra Pak since October 2022
the Group’s water stewardship falls under the purview of
serve as an alternative wood source to that derived by to enhance the recycling and sorting of UBC across its our BSC and senior management team.",0.5764753818511963,0.7802096938248724,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.9764,neutral,0.5342
ioi,"assessment, we identified manufacturing facilities in
also locks sequestered carbon into the products, aiding recycling.",0.5962737202644348,0.7726893969811499,finbert,False,False,False,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.965,opportunity,0.5764
ioi,"commencing production in 2023, IOIPW has completed beverage carton recycling awareness programmes, performance and transparency.",0.6114846467971802,0.8905400414951146,finbert,False,False,False,False,,soft,spec,Business_Ethics,0.9306,neutral,0.8965
ioi,"In efforts to reduce our water withdrawal, we will
Conventionally, EFB was treated as a waste product to
continue our efforts to embark on water conservation
be mulched and applied in estates as organic fertiliser.",0.6848182082176208,0.5965719064697623,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.6428,neutral,0.5741
ioi,"In Through this project, over 18,000 UBCs were collected with
pursuit of continual innovation, IOI Paper Pulp Sdn Bhd recycling proceeds distributed to participating employees initiatives as communicated in our IOI Group Water Policy.",0.9079287648200988,0.6130355098284781,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.9639,opportunity,0.929
ioi,"To counter this, we practice
convert waste into valuable raw materials while avoiding a habit of recycling and culture of waste reduction among land irrigation of palm oil mill effluent and EFB mulching,
emissions generated from decomposition of EFB in the employees.",0.6582626104354858,0.5343781672418118,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.9833,neutral,0.6367
ioi,"Not only does this reduces soil erosion and water pollution
150,000 metric tonnes of paper pulp per annum.",0.8395200967788696,0.7236292199231684,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.898,opportunity,0.7819
ioi,"Thus, the
joint venture is well-positioned to provide an alternative to The event also witnessed the prize-giving ceremony for the Tetrapak engagement with IOI's employees in water bodies, cover crops increase moisture retention,
conserving green water for crops to use.",0.5604087114334106,0.8864727509208024,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.97,opportunity,0.9469
ioi,solutions to reduce our water footprint.,0.5179183483123779,0.6655887686647475,finbert,False,False,False,False,,soft,spec,Water_And_Wastewater_Management,0.9684,neutral,0.8218
ioi,"We make full use of POME residues and IOI has embarked on a project in collaboration with includes:
will remain of high importance as IOI moves towards biomass waste, such as EFB and frond heaps, to enhance our customer, Bunge Loders Croklaan, to carry out a
decarbonisation.",0.7321420311927795,0.921909782802686,finbert,False,False,False,False,,soft,spec,Waste_And_Hazardous_Materials_Management,0.9829,opportunity,0.9314
ioi,"This process includes cleaning the
are actively managing 3,849.75 ha of peat areas that and ISO14044, which specifies requirements and fostering strong partnerships with our suppliers, we aim to
containers using the triple rinse method and returning them
were previously planted with oil palm while monitoring guidelines for LCA and inventory analysis.",0.6344208121299744,0.5986191253177822,finbert,False,False,False,True,,soft,spec,Supply_Chain_Management,0.707,neutral,0.9171
ioi,"Biosphere project in the lower Kinabatangan areas, that was aimed to integrate
maintenance and enrichment planting along our riparian and forest buffer to
minimise edge effects while conserving native wildlife and vegetation.",0.5804705023765564,0.7457659686915576,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.9796,opportunity,0.9042
ioi,"This collaboration is a vital step in our laran Tree planting
Bukit Leelau operations, we supported the initiative as part of a multistakeholder
procedures to reduce HECs.",0.6333650350570679,0.9040997987613082,finbert,False,False,False,False,,soft,spec,Ecological_Impacts,0.8542,opportunity,0.6939
ioi,"key supply chain partners, Nestlé, to reforest land.",0.5183316469192505,0.8308944208547473,finbert,False,False,False,False,,soft,spec,Supply_Chain_Management,0.9312,opportunity,0.6311
ioi,"These initiatives not only support biodiversity
The South Ketapang Landscape initiative was first launched in October 2018 supplementary food source for the large The project focuses on planting native tree enhancement and ecosystem improvement but also contribute to increased
to promote biodiversity conservation, strengthen fire, water and peat mammals, reducing their need to enter human species that are well-adapted to the local carbon sequestration, helping us to achieve our climate goals.",0.7306120991706848,0.8511865027248859,finbert,False,False,False,True,,soft,spec,Ecological_Impacts,0.9808,opportunity,0.9758
klk,"25% reduction in greenhouse gas emission 27% reduction 25% reduction
intensity by 2029/2030 (compared to 2018/19) achieved vs achieved vs
and net-zero emissions by 2050 (Scope 1 and FY2019 baseline FY2019 baseline
Environment
Scope 2)
4.",0.876018226146698,0.629445681348443,finbert,False,False,False,False,2030.0,hard,spec,GHG_Emissions,0.9589,neutral,0.9427
klk,"Overall, FY2025 reflects continued progress towards the FY2030 target of 0.21 mtCO eq/mt production volume
2
and the Group’s Net Zero 2050 ambition.",0.9139479994773864,0.9667613850906492,finbert,False,False,False,False,2025.0,hard,spec,Energy_Management,0.3427,neutral,0.9127
klk,"By leveraging
palm biomass, biogas and solar potential, the Group
• Biomass Optimisation: Upkeep of biomass
can reduce Scope 1 and 2 emissions, stabilise energy
boilers to maximise energy efficiency and replace
costs, and reduce cost through renewable-energy
fossil fuels, with Palm Fibre and PKS used for
generation.",0.640093982219696,0.8566589648835361,finbert,False,False,False,False,,soft,spec,Energy_Management,0.9737,opportunity,0.9566
klk,"• Midstream & Downstream: Refineries, KCPs and
oleochemical plants reduce Scope 2 emissions
• Decarbonisation Roadmap: Net-zero by 2050,
by integrating rooftop solar panels, while pursuing
supported by interim milestones (25% Scope 1
electrification in locations where renewable
& 2 intensity reduction by 2029/30).",0.8838353753089905,0.9459094251506032,finbert,False,False,False,False,2050.0,hard,spec,GHG_Emissions,0.7178,neutral,0.5517
klk,"The Group’s overall decarbonisation plan outlines how we intend to achieve our climate-related targets, including our
25% GHG emissions intensity reduction by 2029/30 (vs FY2019) and net zero by 2050.",0.7855264544487,0.93276681099087,finbert,False,False,False,False,2050.0,hard,spec,GHG_Emissions,0.966,neutral,0.9559
klk,"a network of trained, traceable, and certified
smallholders who contribute to deforestation-free FY2024 FY2025
supply chains.",0.5765383839607239,0.5373408263549209,finbert,True,True,False,False,2025.0,hard,spec,Supply_Chain_Management,0.9447,opportunity,0.7108
klk,"In Ipoh (MBI) to adopt seven public parks under
Sabah, KLK collaborates with the Humana Child the Taman Rekreasi MADANI programme for a
Aid Society and Etania Schools to provide early period of two years.",0.830808699131012,0.6974791968241334,finbert,False,False,False,False,,soft,spec,Access_And_Affordability,0.8492,opportunity,0.9297
klk,"In Indonesia, KLK operates estate-based schools in - In line with our goal to promote social inclusion,
partnership with the Indonesia Heritage Foundation KLK has also engaged a non-profit rehabilitation
and local education authorities, while in Liberia, free centre to carry out regular park maintenance
basic education is provided through our Palm Bay work.",0.8470412492752075,0.5757415313273668,finbert,False,False,False,False,,soft,spec,Human_Rights_And_Community_Relations,0.5629,opportunity,0.9122
musimmas,"Moving forward,
Reduce GHG emission intensity at RSPO-certified upstream operations by 55% Exceeded target two years ahead of schedule, reaching 2.66 MT CO e/
our Group-level
2025 2
against 2006 baseline MT CPO in 2023.",0.9406018257141112,0.963434660807252,finbert,False,False,False,False,2025.0,soft,spec,GHG_Emissions,0.9192,neutral,0.9209
musimmas,"New: Reduce absolute Scope 1, 2, and 3 non-FLAG2 GHG emissions by 42% 11.24% reduction in Scope 1, 2, and 3 non-FLAG emissions against 2021
2030 On track
(SBTi near-term target) baseline.",0.8869612216949463,0.8759715678170323,finbert,False,False,False,False,2030.0,soft,spec,GHG_Emissions,0.9678,neutral,0.9392
musimmas,"On track
Ensure 100% deforestation-free supply chain 2025 Achieved 99.47%* deforestation-free supply chain.",0.7980303764343262,0.9016260681673884,finbert,True,False,False,False,2025.0,hard,spec,Supply_Chain_Management,0.9249,neutral,0.5509
musimmas,"Comprehensive
we confirmed that 99.47% of our supply
Closer to home, our pioneering leadership
effort has been taken to ensure European
chain was deforestation-free in 2024.",0.7906998991966248,0.9378100158646704,finbert,True,False,False,False,,hard,spec,Supply_Chain_Management,0.9267,opportunity,0.5122
musimmas,"Beyond emissions reduction, we continue
Equally important, we conducted a In 2024, we officially adopted an ambitious
to conserve nearly 14% of our titled
Taskforce on Climate-related Financial target for net-zero emissions by 2050,
land, underscoring our commitment to
Disclosures (TCFD) pilot assessment aligned with a science-based approach to
responsible land management.",0.7292613983154297,0.8960861344821751,finbert,False,False,False,False,2050.0,hard,spec,GHG_Emissions,0.8021,neutral,0.9341
musimmas,"Research Center in Riau, our Musim
Through collective efforts, we will continue
Mas GS series of high-yield oil palms can
to achieve our sustainability objectives
potentially double our crude palm oil
and build a responsible value chain that
yield.",0.5971348881721497,0.9333356609568,finbert,False,False,False,False,,soft,spec,Supply_Chain_Management,0.2384,opportunity,0.9473
musimmas,"under the Sungai to train more than
organizations, and integrate smallholders Landscape Programme Linau Landscape 1,000 independent
suppliers in 2020: into the sustainable established by the WSP implemented Conservation smallholders in
The first Smallholders palm oil supply chain, Proforest-Daemeter here and Livelihoods sustainable palm
Hub was established reducing deforestation.",0.6856465339660645,0.7005854281596839,finbert,True,False,False,False,,soft,spec,Supply_Chain_Management,0.735,opportunity,0.9189
musimmas,"to:
includes: Selected villages have received training
Launched in 2021, the BIPOSC Project is a
• Operate a sustainable composting unit,
• Seven demonstration plots for oil palm on GAP, NDPE principles, and financial
ten-year initiative helping 2,500 smallholders
producing 100–150 tonnes of affordable
regenerative agriculture literacy.",0.9074252247810364,0.7674182364717126,finbert,False,False,True,False,,soft,spec,Product_Design_And_Lifecycle_Management,0.1962,opportunity,0.9608
musimmas,"supply 100% deforestation-free FFB, including
organic fertilizer from mill byproducts
• 20 hectares of demonstration plots for
members of cooperatives, farmer groups, and
Participating villages are randomly
monthly, available to farmers at 40% cheaper
agroforestry
associations.",0.8470823168754578,0.5247631683014333,finbert,True,False,False,False,,hard,spec,Supply_Chain_Management,0.2364,opportunity,0.8842
musimmas,"This initiative helps smallholders secure financing with the Danish Government, Preferred by Nature,
expertise as one of the partners fulfilling its
for sustainable palm replanting, increasing their income while preventing Ferrero, Sustainable Agriculture Network (SAN), and
designated function.",0.5041263699531555,0.9277092809788884,finbert,False,False,False,False,,soft,spec,Management_Of_Legal_And_Regulatory_Framework,0.5471,opportunity,0.9774
musimmas,"Danish government in collaboration with Preferred by Nature, Jérémie heads the Asia team of L3F, a public-private
Ferrero, SAN, Agriterra, and Musim Mas for Sustainable Palm initiative that supports sustainable agriculture and rural
Abler Nordic, Livelihoods Funds, Musim Mas, and Temasek Foundation Launch
Oil Production in Indonesia development, particularly for smallholder farmers in
Blended Finance Initiative on Sustainable Oil Palm to Combat Deforestation and
developing countries.",0.7405956387519836,0.6716020780149847,finbert,True,False,False,False,,soft,spec,Ecological_Impacts,0.6083,opportunity,0.9726
musimmas,"The resulting targets are Most recently, we adopted a science-based near- and long-term reduction targets
to a low-carbon future generates new outlined in our Biodiversity and Climate approach to our GHG emissions targets validated by the SBTi in October 2024..",0.5493797063827515,0.6566023556515574,finbert,False,False,False,False,,soft,spec,GHG_Emissions,0.9679,neutral,0.957
musimmas,"Using 2021 as the Group’s baseline
we continue to invest in decarbonization set our net-zero emissions targets and year, Musim Mas has committed to the
initiatives, including the installation of Over the years, we have tracked and are proud to have had our ambitious following:
methane capture technology that began reported on the GHG emission intensity
in 2010.",0.7984495759010315,0.8804979051928967,finbert,False,False,False,False,,hard,spec,GHG_Emissions,0.9626,neutral,0.8823
